file,Direct Exploitation,Jailbreaks,Prompt Injection,Indirect Injection,Role Playing,Attention Shifting,Logic Trap Attacks,Hypothetical Manipulation,Accidental Context Leakage,Code Injection,Dictionary Attack,Fill-in-the-Blank Attack,Multi-Language Attack,Multi-Prompt Attack,Obfuscation (Token Smuggling),Payload Splitting
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_76.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_77.json,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_78.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_79.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_80.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_81.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_82.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_83.json,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_84.json,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_85.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_86.json,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_87.json,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_88.json,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/ILL/DI/ILL_DI_89.json,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_00.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_01.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_02.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_03.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_04.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_05.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_06.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_07.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_08.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_09.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_10.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_11.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_12.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_13.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_14.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_15.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_16.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_17.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_18.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_19.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_20.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_21.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_22.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_23.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_24.json,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_25.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_26.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_27.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_28.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_29.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_30.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_31.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_32.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_33.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_34.json,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_35.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_36.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_37.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_38.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_39.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_40.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_41.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_42.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_43.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_44.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_45.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_46.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_47.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_48.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_49.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_50.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_51.json,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_52.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_53.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_54.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_55.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_56.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_57.json,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_58.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_59.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_60.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_61.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_62.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_63.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_64.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_65.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_66.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_67.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_68.json,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_69.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_70.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_71.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_72.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_73.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_74.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_75.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_76.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_77.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_78.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_79.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_80.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_81.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_82.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_83.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_84.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_85.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_86.json,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_87.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_88.json,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/PU/DI/PU_DI_89.json,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_00.json,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_01.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_02.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_03.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_04.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_05.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_06.json,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_07.json,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_08.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_09.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_10.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_11.json,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_12.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_13.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_14.json,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_15.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_16.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_17.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_18.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_19.json,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_20.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_21.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_22.json,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_23.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_24.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_25.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_26.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_27.json,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_28.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_29.json,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_30.json,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_31.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_32.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_33.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_34.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_35.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_36.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_37.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_38.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_39.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_40.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_41.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_42.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_43.json,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_44.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_45.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_46.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_47.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_48.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_49.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_50.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_51.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_52.json,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_53.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_54.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_55.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_56.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_57.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_58.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_59.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_60.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_61.json,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_62.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_63.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_64.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_65.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_66.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_67.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_68.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_69.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_70.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_71.json,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_72.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_73.json,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_74.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_75.json,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_76.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_77.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_78.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_79.json,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_80.json,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_81.json,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_82.json,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_83.json,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_84.json,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_85.json,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_86.json,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
dataset/TroGEN_Data/jailbreak_prompts/SXC/DI/SXC_DI_87.json,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
